gameID,teamID,season,date,location,goals,xGoals,shots,shotsOnTarget,deep,ppda,fouls,corners,yellowCards,redCards,result
3396,90,2016,2017-02-25 17:30:00,h,1,1.21279,9,1,4,11.5217,18,4,4.0,0,D
3396,81,2016,2017-02-25 17:30:00,a,1,1.48144,13,2,4,4.2857,14,6,1.0,1,D
3397,82,2016,2017-02-26 13:30:00,h,4,1.89002,21,9,11,8.7143,11,8,2.0,0,W
3397,85,2016,2017-02-26 13:30:00,a,0,0.743596,5,3,2,15.9545,14,5,3.0,0,L
3398,88,2016,2017-04-27 20:00:00,h,0,1.41537,19,6,3,4.5667,10,7,1.0,0,D
3398,89,2016,2017-04-27 20:00:00,a,0,0.421251,3,1,0,22.5714,8,4,0.0,1,D
3399,75,2016,2017-02-27 20:00:00,h,3,1.54732,14,8,3,13.8182,8,5,0.0,0,W
3399,87,2016,2017-02-27 20:00:00,a,1,0.789939,17,7,17,3.7143,5,12,0.0,0,L
3400,75,2016,2017-03-04 15:00:00,h,3,1.81255,17,5,11,8.2414,12,10,1.0,0,W
3400,91,2016,2017-03-04 15:00:00,a,1,1.1216,10,4,3,6.9545,13,4,1.0,0,L
3401,87,2016,2017-03-04 17:30:00,h,3,2.70435,18,7,15,10.3,8,9,1.0,0,W
3401,83,2016,2017-03-04 17:30:00,a,1,0.729203,7,3,5,9.0952,15,3,2.0,0,L
3402,89,2016,2017-03-04 12:30:00,h,1,2.5377,20,7,15,5.8276,9,15,3.0,0,D
3402,73,2016,2017-03-04 12:30:00,a,1,0.816172,3,1,2,20.3333,11,2,2.0,1,D
3403,85,2016,2017-03-04 15:00:00,h,2,2.97584,13,8,6,6.7241,16,6,1.0,0,W
3403,93,2016,2017-03-04 15:00:00,a,0,0.274611,8,2,5,5.8,20,1,2.0,0,L
3404,77,2016,2017-03-05 16:00:00,h,0,0.737758,11,3,0,13.9677,11,6,1.0,0,L
3404,88,2016,2017-03-05 16:00:00,a,2,2.48022,14,7,15,6.6364,4,4,0.0,0,W
3405,84,2016,2017-03-04 15:00:00,h,3,1.44545,24,9,5,13.0,7,9,2.0,0,W
3405,92,2016,2017-03-04 15:00:00,a,2,0.933851,6,4,2,12.5,13,2,2.0,0,L
3406,82,2016,2017-03-05 13:30:00,h,3,1.70225,20,7,3,11.0,9,7,1.0,0,W
3406,72,2016,2017-03-05 13:30:00,a,2,0.808013,8,4,2,9.52,14,2,2.0,0,L
3407,90,2016,2017-03-04 15:00:00,h,3,1.40104,16,4,8,8.0345,16,6,3.0,0,L
3407,74,2016,2017-03-04 15:00:00,a,4,1.33681,20,11,5,7.3333,9,5,2.0,0,W
3408,76,2016,2017-03-04 15:00:00,h,0,0.3746,11,1,0,10.0,8,5,0.0,0,L
3408,78,2016,2017-03-04 15:00:00,a,2,1.39171,10,4,8,5.7586,12,5,1.0,0,W
3409,81,2016,2017-03-06 20:00:00,h,1,0.450583,11,2,6,13.08,8,6,0.0,0,L
3409,80,2016,2017-03-06 20:00:00,a,2,2.01134,9,4,11,15.8636,8,4,1.0,0,W
3410,83,2016,2017-04-26 19:45:00,h,1,0.410203,12,5,10,9.875,9,12,2.0,0,W
3410,75,2016,2017-04-26 19:45:00,a,0,0.595173,7,3,4,23.7692,13,1,4.0,0,L
3411,73,2016,2017-03-11 15:00:00,h,3,3.68186,22,9,6,5.4828,20,5,4.0,0,W
3411,81,2016,2017-03-11 15:00:00,a,2,1.25315,16,7,10,6.4231,15,6,2.0,0,L
3412,74,2016,2017-05-17 19:45:00,h,0,1.66533,17,6,5,13.2222,7,7,2.0,0,D
3412,89,2016,2017-05-17 19:45:00,a,0,0.45805,11,1,3,16.8235,10,3,1.0,0,D
3413,93,2016,2017-04-26 19:45:00,h,1,0.825839,6,2,2,7.88,15,3,3.0,0,W
3413,77,2016,2017-04-26 19:45:00,a,0,0.445766,10,4,7,8.8571,11,5,3.0,0,L
3414,80,2016,2017-05-15 20:00:00,h,4,2.65315,24,9,16,16.5455,7,8,2.0,0,W
3414,90,2016,2017-05-15 20:00:00,a,3,0.883368,9,3,0,11.0435,12,3,4.0,1,L
3415,78,2016,2017-04-26 20:00:00,h,0,0.321722,6,1,2,8.4848,13,2,3.0,0,L
3415,82,2016,2017-04-26 20:00:00,a,1,1.00589,18,4,8,3.3636,15,11,3.0,0,W
3416,72,2016,2017-03-11 15:00:00,h,3,2.17521,16,5,4,9.7222,8,4,1.0,0,W
3416,76,2016,2017-03-11 15:00:00,a,0,0.127321,5,2,2,17.2632,12,6,2.0,0,L
3417,91,2016,2017-03-11 15:00:00,h,2,1.98818,15,7,7,10.5789,14,2,3.0,0,W
3417,84,2016,2017-03-11 15:00:00,a,1,1.44148,11,3,3,13.1875,5,7,1.0,0,L
3418,88,2016,2017-03-08 20:00:00,h,0,1.3049,12,1,2,5.6296,8,8,1.0,0,D
3418,85,2016,2017-03-08 20:00:00,a,0,0.337194,5,2,2,17.3,11,1,3.0,0,D
3419,87,2016,2017-03-12 16:00:00,h,2,0.966335,10,3,7,10.7692,12,11,2.0,0,W
3419,92,2016,2017-03-12 16:00:00,a,1,0.83474,11,1,5,12.6667,16,1,2.0,0,L
3420,76,2016,2017-03-18 12:30:00,h,3,2.11737,12,8,4,20.3889,5,4,1.0,0,W
3420,83,2016,2017-03-18 12:30:00,a,1,0.995221,11,2,9,4.9474,6,5,0.0,0,L
3421,81,2016,2017-03-18 15:00:00,h,2,2.32174,20,7,8,7.6364,10,6,0.0,0,L
3421,75,2016,2017-03-18 15:00:00,a,3,2.17004,11,5,6,15.5,14,5,1.0,0,W
3422,82,2016,2017-03-19 14:15:00,h,2,1.64328,12,6,8,10.6957,12,5,3.0,0,W
3422,74,2016,2017-03-19 14:15:00,a,1,0.839989,8,3,5,9.1304,13,1,3.0,0,L
3423,77,2016,2017-03-18 15:00:00,h,0,1.03287,14,5,4,9.7059,14,3,2.0,0,D
3423,92,2016,2017-03-18 15:00:00,a,0,1.18742,16,3,7,13.7778,7,5,1.0,0,D
3424,85,2016,2017-03-18 15:00:00,h,1,0.952053,5,1,3,11.8846,16,5,4.0,1,L
3424,80,2016,2017-03-18 15:00:00,a,2,1.95538,20,7,10,4.9583,11,11,2.0,0,W
3425,93,2016,2017-03-19 12:00:00,h,1,1.09037,10,3,7,6.9091,9,8,1.0,0,L
3425,89,2016,2017-03-19 12:00:00,a,3,2.47484,14,6,5,14.7727,8,3,1.0,0,W
3426,88,2016,2017-03-19 16:30:00,h,1,2.55464,13,3,14,6.2143,14,9,3.0,0,D
3426,87,2016,2017-03-19 16:30:00,a,1,1.94116,13,4,16,17.7,7,8,3.0,0,D
3427,72,2016,2017-03-18 15:00:00,h,4,2.63141,14,8,10,10.0,9,5,2.0,0,W
3427,91,2016,2017-03-18 15:00:00,a,0,0.528692,6,0,3,12.3,7,8,0.0,1,L
3428,78,2016,2017-03-18 15:00:00,h,1,0.376326,7,0,4,12.0625,8,3,0.0,0,W
3428,90,2016,2017-03-18 15:00:00,a,0,0.190648,6,2,6,7.8235,15,2,2.0,0,L
3429,73,2016,2017-03-18 17:30:00,h,2,1.00816,12,6,5,8.8929,10,2,0.0,0,W
3429,84,2016,2017-03-18 17:30:00,a,0,0.37687,10,1,3,9.8333,9,4,2.0,0,L
3430,83,2016,2017-04-02 16:00:00,h,2,0.738497,8,3,6,7.6471,8,3,3.0,0,D
3430,88,2016,2017-04-02 16:00:00,a,2,1.40021,14,5,5,6.7,15,8,2.0,0,D
3431,92,2016,2017-04-01 15:00:00,h,0,0.44677,13,2,3,16.619,9,3,2.0,0,L
3431,82,2016,2017-04-01 15:00:00,a,2,2.36346,19,7,7,9.0,6,7,0.0,0,W
3432,80,2016,2017-04-01 15:00:00,h,1,3.16805,24,11,26,4.4286,12,9,3.0,0,L
3432,78,2016,2017-04-01 15:00:00,a,2,1.57423,8,3,4,13.2941,14,3,2.0,0,W
3433,91,2016,2017-04-01 15:00:00,h,2,0.778704,7,3,2,11.0435,16,5,2.0,0,W
3433,81,2016,2017-04-01 15:00:00,a,1,1.24571,12,4,3,8.1739,9,5,2.0,0,L
3434,75,2016,2017-04-01 15:00:00,h,2,1.97444,23,10,4,13.3529,7,10,1.0,0,W
3434,85,2016,2017-04-01 15:00:00,a,0,1.36671,10,2,6,9.05,11,4,4.0,0,L
3435,87,2016,2017-04-01 12:30:00,h,3,0.625343,10,6,3,6.75,17,2,1.0,0,W
3435,72,2016,2017-04-01 12:30:00,a,1,1.44152,9,4,5,10.8571,10,3,3.0,0,L
3436,89,2016,2017-04-01 15:00:00,h,0,0.986683,18,3,8,4.125,15,6,3.0,0,D
3436,76,2016,2017-04-01 15:00:00,a,0,0.200297,3,1,3,22.625,13,1,3.0,0,D
3437,74,2016,2017-04-01 17:30:00,h,0,1.00252,14,4,7,10.375,14,6,1.0,0,D
3437,73,2016,2017-04-01 17:30:00,a,0,2.06307,12,3,4,15.6522,8,3,0.0,0,D
3438,84,2016,2017-04-02 13:30:00,h,0,0.64382,15,3,5,7.8,9,11,2.0,0,D
3438,93,2016,2017-04-02 13:30:00,a,0,0.748206,8,1,5,11.3889,16,3,3.0,0,D
3439,90,2016,2017-04-01 15:00:00,h,1,1.95828,23,10,9,6.8947,12,13,1.0,0,W
3439,77,2016,2017-04-01 15:00:00,a,0,0.349699,11,3,1,11.8235,8,9,3.0,0,L
3440,83,2016,2017-04-05 19:45:00,h,3,2.16023,21,8,16,7.3333,11,5,2.0,0,W
3440,81,2016,2017-04-05 19:45:00,a,0,0.303905,7,2,1,20.05,5,0,2.0,0,L
3441,92,2016,2017-04-04 19:45:00,h,1,0.348885,7,3,2,6.2414,9,3,3.0,0,W
3441,85,2016,2017-04-04 19:45:00,a,0,1.17275,15,2,5,7.7083,16,5,2.0,0,L
3442,91,2016,2017-04-05 19:45:00,h,4,2.23261,17,5,8,10.913,13,8,2.0,0,W
3442,93,2016,2017-04-05 19:45:00,a,2,1.30673,12,4,4,8.1538,12,4,1.0,0,L
3443,90,2016,2017-04-04 19:45:00,h,2,0.691991,9,2,6,17.3333,11,5,1.0,1,W
3443,76,2016,2017-04-04 19:45:00,a,0,1.48109,17,2,10,10.7692,14,6,4.0,0,L
3444,84,2016,2017-04-05 19:45:00,h,1,0.872579,4,1,3,20.1875,7,5,1.0,0,L
3444,82,2016,2017-04-05 19:45:00,a,3,2.2242,18,8,19,5.9,8,7,1.0,0,W
3445,75,2016,2017-04-04 19:45:00,h,2,0.929134,19,8,4,12.5,12,5,0.0,0,W
3445,77,2016,2017-04-04 19:45:00,a,0,0.7012,15,3,3,6.7857,13,6,1.0,0,L
3446,89,2016,2017-04-04 20:00:00,h,1,1.67424,18,3,14,7.8462,10,6,1.0,0,D
3446,72,2016,2017-04-04 20:00:00,a,1,0.589122,11,4,4,15.3333,18,5,4.0,1,D
3447,74,2016,2017-04-05 19:45:00,h,3,3.34327,25,9,18,4.5,16,11,2.0,0,W
3447,78,2016,2017-04-05 19:45:00,a,1,1.73055,17,3,7,9.6667,11,11,1.0,0,L
3448,80,2016,2017-04-05 20:00:00,h,2,1.36933,10,4,7,16.95,10,2,1.0,0,W
3448,88,2016,2017-04-05 20:00:00,a,1,2.2614,17,7,6,9.9583,14,9,3.0,0,L
3449,87,2016,2017-04-05 20:00:00,h,2,2.17263,20,8,6,4.6944,11,7,1.0,0,D
3449,73,2016,2017-04-05 20:00:00,a,2,1.31233,8,2,1,23.3333,8,2,1.0,0,D
3450,73,2016,2017-04-08 17:30:00,h,1,0.384152,11,1,2,14.2,7,4,2.0,0,L
3450,80,2016,2017-04-08 17:30:00,a,3,1.52126,15,5,14,18.125,11,4,3.0,0,W
3451,85,2016,2017-04-08 15:00:00,h,1,2.13972,9,4,1,16.75,7,5,0.0,0,L
3451,87,2016,2017-04-08 15:00:00,a,2,1.02225,14,4,6,8.5,11,8,2.0,0,W
3452,77,2016,2017-04-09 13:30:00,h,0,0.977316,9,4,5,10.8846,14,4,1.0,1,L
3452,89,2016,2017-04-09 13:30:00,a,3,1.6943,18,9,9,5.2273,20,5,5.0,0,W
3453,82,2016,2017-04-08 12:30:00,h,4,1.18779,19,6,6,6.6364,12,7,0.0,0,W
3453,90,2016,2017-04-08 12:30:00,a,0,0.369968,8,2,1,14.6111,12,5,1.0,0,L
3454,76,2016,2017-04-08 15:00:00,h,0,2.01721,17,6,8,13.125,12,7,2.0,0,L
3454,74,2016,2017-04-08 15:00:00,a,1,0.910339,10,3,10,5.88,12,3,2.0,0,W
3455,81,2016,2017-04-08 15:00:00,h,1,1.20573,14,6,5,7.0625,12,4,5.0,0,W
3455,84,2016,2017-04-08 15:00:00,a,0,0.307666,5,1,5,13.0,12,3,1.0,0,L
3456,93,2016,2017-04-08 15:00:00,h,0,0.684683,12,5,4,13.5,9,4,0.0,0,D
3456,92,2016,2017-04-08 15:00:00,a,0,0.809899,7,2,4,12.1739,12,3,3.0,0,D
3457,88,2016,2017-04-08 15:00:00,h,3,2.33731,23,7,11,7.625,6,7,0.0,0,W
3457,91,2016,2017-04-08 15:00:00,a,1,0.358364,7,1,6,21.7368,8,3,2.0,0,L
3458,72,2016,2017-04-09 16:00:00,h,4,2.64597,12,7,7,9.0,8,4,2.0,0,W
3458,75,2016,2017-04-09 16:00:00,a,2,0.836095,6,4,1,13.6522,15,6,2.0,0,L
3459,78,2016,2017-04-10 20:00:00,h,3,2.15968,17,6,10,11.5714,11,5,0.0,0,W
3459,83,2016,2017-04-10 20:00:00,a,0,0.44226,11,3,10,4.35,10,8,1.0,0,L
3460,89,2016,2017-04-16 16:00:00,h,2,0.807128,9,3,3,6.4872,16,1,3.0,0,W
3460,80,2016,2017-04-16 16:00:00,a,0,0.132913,5,0,3,4.9189,20,3,3.0,0,L
3461,93,2016,2017-04-17 20:00:00,h,1,1.72075,13,5,10,14.0,11,2,2.0,0,L
3461,83,2016,2017-04-17 20:00:00,a,2,1.0689,12,4,8,4.1944,16,4,2.0,0,W
3462,74,2016,2017-04-15 17:30:00,h,0,0.616753,8,1,4,15.8696,9,3,3.0,0,L
3462,88,2016,2017-04-15 17:30:00,a,3,2.74188,18,5,8,12.8947,8,8,0.0,0,W
3463,85,2016,2017-04-15 15:00:00,h,3,2.01829,14,4,9,8.9231,12,3,0.0,0,W
3463,91,2016,2017-04-15 15:00:00,a,1,1.17696,14,3,5,8.2,5,7,2.0,0,L
3464,77,2016,2017-04-15 15:00:00,h,2,1.14121,14,4,6,9.0385,14,8,1.0,0,D
3464,81,2016,2017-04-15 15:00:00,a,2,1.42815,7,3,3,12.8667,10,1,0.0,1,D
3465,82,2016,2017-04-15 12:30:00,h,4,3.28588,24,14,15,8.6842,8,13,0.0,0,W
3465,73,2016,2017-04-15 12:30:00,a,0,0.211502,5,1,5,22.75,10,1,1.0,0,L
3466,90,2016,2017-04-15 15:00:00,h,1,1.22039,15,7,1,13.4667,8,6,0.0,0,W
3466,84,2016,2017-04-15 15:00:00,a,0,0.641001,13,4,7,12.2609,13,2,0.0,0,L
3467,72,2016,2017-04-15 15:00:00,h,3,1.67352,29,7,7,5.04,15,6,2.0,0,W
3467,92,2016,2017-04-15 15:00:00,a,1,1.1469,13,6,5,10.375,14,7,0.0,0,L
3468,78,2016,2017-04-15 15:00:00,h,2,1.67894,15,4,7,5.1304,10,8,0.0,0,D
3468,75,2016,2017-04-15 15:00:00,a,2,0.467725,6,2,4,6.4839,16,5,2.0,0,D
3469,76,2016,2017-04-16 13:30:00,h,0,0.590375,7,2,2,16.05,15,4,3.0,0,L
3469,87,2016,2017-04-16 13:30:00,a,1,1.30017,15,2,5,5.7308,9,4,1.0,0,W
3470,83,2016,2017-05-16 19:45:00,h,2,3.83905,36,13,23,8.0,15,17,4.0,0,W
3470,77,2016,2017-05-16 19:45:00,a,0,0.271744,6,2,4,22.1667,10,3,2.0,0,L
3471,73,2016,2017-04-22 15:00:00,h,4,3.27712,21,10,12,7.12,4,4,0.0,0,W
3471,93,2016,2017-04-22 15:00:00,a,0,0.2072,5,2,2,20.0714,14,3,2.0,1,L
3472,92,2016,2017-04-23 14:15:00,h,0,0.342829,8,0,4,6.5,17,3,2.0,0,L
3472,89,2016,2017-04-23 14:15:00,a,2,2.24747,12,6,8,7.9565,16,3,1.0,0,W
3473,80,2016,2017-04-25 19:45:00,h,4,1.4438,17,7,23,20.4286,13,6,2.0,0,W
3473,74,2016,2017-04-25 19:45:00,a,2,1.32952,12,4,6,14.9375,9,7,2.0,0,L
3474,91,2016,2017-04-22 15:00:00,h,2,1.42309,8,3,0,27.6429,10,4,3.0,1,W
3474,90,2016,2017-04-22 15:00:00,a,0,1.15869,14,2,4,5.5185,11,7,1.0,0,L
3475,75,2016,2017-05-18 19:45:00,h,1,0.725721,12,5,2,11.6552,11,4,3.0,0,L
3475,82,2016,2017-05-18 19:45:00,a,6,2.64912,26,12,9,7.6667,8,4,1.0,0,W
3476,87,2016,2017-04-23 16:30:00,h,1,0.89449,14,1,10,3.8636,8,4,1.0,0,L
3476,78,2016,2017-04-23 16:30:00,a,2,1.21741,7,3,4,10.7333,10,3,2.0,0,W
3477,88,2016,2017-05-16 20:00:00,h,3,2.58035,21,10,14,5.0,8,7,1.0,0,W
3477,76,2016,2017-05-16 20:00:00,a,1,0.387741,5,2,0,26.7857,11,1,2.0,0,L
3478,84,2016,2017-04-22 15:00:00,h,2,0.475636,10,6,3,13.65,5,11,2.0,0,W
3478,85,2016,2017-04-22 15:00:00,a,0,1.69454,9,3,9,16.2,14,4,2.0,0,L
3479,81,2016,2017-04-22 15:00:00,h,0,0.668323,15,3,2,14.0417,9,8,2.0,0,D
3479,72,2016,2017-04-22 15:00:00,a,0,0.104476,4,0,2,7.4167,15,4,3.0,0,D
3480,78,2016,2017-04-29 17:30:00,h,0,0.633469,15,5,9,7.0,11,14,2.0,0,L
3480,92,2016,2017-04-29 17:30:00,a,2,1.38569,9,3,10,9.75,12,4,0.0,0,W
3481,72,2016,2017-04-30 14:05:00,h,0,0.684516,12,3,2,9.52,13,2,3.0,0,L
3481,80,2016,2017-04-30 14:05:00,a,3,1.81945,11,5,9,16.1875,11,4,4.0,0,W
3482,89,2016,2017-04-30 12:00:00,h,1,1.99224,12,6,5,12.4444,11,5,2.0,0,D
3482,84,2016,2017-04-30 12:00:00,a,1,0.775713,12,4,10,14.85,13,2,2.0,0,D
3483,93,2016,2017-04-30 14:05:00,h,2,1.17715,14,6,4,16.0,9,4,4.0,0,D
3483,88,2016,2017-04-30 14:05:00,a,2,3.10725,22,4,10,6.6471,9,11,4.0,0,D
3484,74,2016,2017-04-29 15:00:00,h,0,1.24844,11,2,6,6.1429,9,6,0.0,0,D
3484,91,2016,2017-04-29 15:00:00,a,0,0.472435,9,1,11,9.0714,13,6,3.0,0,D
3485,85,2016,2017-04-29 15:00:00,h,0,1.35509,19,4,14,8.0385,12,5,1.0,0,D
3485,81,2016,2017-04-29 15:00:00,a,0,0.65149,12,4,3,11.7391,3,3,0.0,0,D
3486,77,2016,2017-04-29 15:00:00,h,0,1.6667,17,5,13,7.6296,13,6,3.0,0,L
3486,73,2016,2017-04-29 15:00:00,a,1,1.53094,15,7,12,6.5417,9,5,2.0,0,W
3487,82,2016,2017-04-30 16:30:00,h,2,3.46042,20,11,10,14.4,7,14,1.0,0,W
3487,83,2016,2017-04-30 16:30:00,a,0,0.589537,12,4,3,8.0833,15,5,3.0,0,L
3488,90,2016,2017-05-01 20:00:00,h,0,0.436648,9,2,2,16.6471,11,3,3.0,0,L
3488,87,2016,2017-05-01 20:00:00,a,1,0.55669,12,8,7,9.1739,9,5,1.0,0,W
3489,76,2016,2017-04-29 15:00:00,h,0,0.809101,16,4,10,7.0526,14,5,2.0,0,L
3489,75,2016,2017-04-29 15:00:00,a,1,0.570664,6,1,2,8.0435,9,6,2.0,0,W
3490,83,2016,2017-05-07 16:00:00,h,2,1.03986,9,4,8,16.0526,14,5,1.0,0,W
3490,89,2016,2017-05-07 16:00:00,a,0,0.576173,10,4,3,15.2778,10,9,0.0,0,L
3491,73,2016,2017-05-06 15:00:00,h,2,1.30668,12,2,3,10.8889,10,0,2.0,0,D
3491,85,2016,2017-05-06 15:00:00,a,2,2.3019,14,3,4,9.6897,15,7,0.0,0,D
3492,92,2016,2017-05-06 15:00:00,h,2,1.08649,14,4,7,7.1875,9,5,1.0,0,D
3492,76,2016,2017-05-06 15:00:00,a,2,0.82853,11,3,2,11.1765,14,8,3.0,0,D
3493,80,2016,2017-05-08 20:00:00,h,3,2.28046,21,7,16,22.4615,8,8,0.0,0,W
3493,93,2016,2017-05-08 20:00:00,a,0,0.0718773,2,1,2,10.4242,21,1,2.0,0,L
3494,91,2016,2017-05-06 15:00:00,h,0,1.21734,16,6,7,6.6842,10,7,3.0,0,L
3494,77,2016,2017-05-06 15:00:00,a,2,1.95502,12,5,7,18.8462,8,4,1.0,0,W
3495,75,2016,2017-05-06 15:00:00,h,3,1.00566,11,5,5,9.7143,8,10,0.0,0,W
3495,90,2016,2017-05-06 15:00:00,a,0,0.512433,14,7,6,8.25,10,1,0.0,0,L
3496,87,2016,2017-05-07 13:30:00,h,0,1.35967,17,8,12,6.52,9,3,1.0,0,D
3496,74,2016,2017-05-07 13:30:00,a,0,0.182082,4,0,2,12.3043,4,6,3.0,0,D
3497,88,2016,2017-05-06 12:30:00,h,5,2.69837,26,12,21,5.2083,12,9,1.0,0,W
3497,78,2016,2017-05-06 12:30:00,a,0,0.241571,5,2,2,13.9048,8,3,3.0,0,L
3498,84,2016,2017-05-06 17:30:00,h,1,2.09244,9,4,4,23.6,5,9,0.0,0,W
3498,72,2016,2017-05-06 17:30:00,a,0,0.270186,9,2,5,10.5263,13,5,0.0,0,L
3499,81,2016,2017-05-05 20:00:00,h,1,2.21043,13,5,7,16.8333,8,3,4.0,0,W
3499,82,2016,2017-05-05 20:00:00,a,0,0.451017,11,5,4,7.3125,9,7,2.0,0,L
3500,73,2016,2017-05-13 15:00:00,h,2,1.5499,18,6,14,9.9,6,7,0.0,0,W
3500,92,2016,2017-05-13 15:00:00,a,1,1.1511,14,3,6,9.0357,11,1,1.0,0,L
3501,78,2016,2017-05-14 12:00:00,h,4,2.73274,12,4,6,10.0417,13,3,3.0,0,W
3501,91,2016,2017-05-14 12:00:00,a,0,0.518148,9,0,7,4.1765,14,7,5.0,0,L
3502,72,2016,2017-05-12 19:45:00,h,1,1.12984,15,6,5,7.2857,7,9,0.0,0,W
3502,90,2016,2017-05-12 19:45:00,a,0,1.54861,14,2,7,14.65,11,8,3.0,0,L
3503,88,2016,2017-05-13 12:30:00,h,2,1.98776,17,5,13,6.2609,12,9,3.0,0,W
3503,75,2016,2017-05-13 12:30:00,a,1,1.62503,9,4,3,11.8077,16,3,3.0,0,L
3504,93,2016,2017-05-13 15:00:00,h,1,1.32885,14,3,8,14.4762,19,6,3.0,0,L
3504,74,2016,2017-05-13 15:00:00,a,2,1.52569,14,4,4,8.1818,11,3,0.0,0,W
3505,85,2016,2017-05-13 17:30:00,h,1,1.30239,10,4,4,12.4815,13,7,1.0,0,L
3505,83,2016,2017-05-13 17:30:00,a,4,2.63639,10,6,9,7.8235,7,6,2.0,0,W
3506,77,2016,2017-05-13 15:00:00,h,0,1.03765,13,4,4,9.48,13,8,4.0,0,L
3506,84,2016,2017-05-13 15:00:00,a,2,0.344096,3,3,2,17.2857,6,4,0.0,0,W
3507,82,2016,2017-05-14 16:30:00,h,2,2.10698,14,7,6,8.5217,14,8,1.0,0,W
3507,89,2016,2017-05-14 16:30:00,a,1,1.03696,8,2,3,21.4286,15,3,2.0,0,L
3508,76,2016,2017-05-12 20:00:00,h,0,0.529155,7,2,4,21.4167,13,5,3.0,0,L
3508,80,2016,2017-05-12 20:00:00,a,1,1.76954,24,5,16,13.8889,8,8,0.0,0,W
3509,81,2016,2017-05-14 14:15:00,h,0,1.03963,10,3,0,24.2667,5,4,2.0,0,L
3509,87,2016,2017-05-14 14:15:00,a,4,3.28962,26,11,11,10.0,10,6,0.0,0,W
3510,83,2016,2017-05-21 15:00:00,h,3,3.35075,17,9,15,12.4118,10,4,2.0,1,W
3510,72,2016,2017-05-21 15:00:00,a,1,1.8831,22,7,10,15.125,15,6,4.0,0,L
3511,92,2016,2017-05-21 15:00:00,h,1,1.70802,9,1,6,12.0,11,2,2.0,0,L
3511,81,2016,2017-05-21 15:00:00,a,2,1.67299,14,4,5,9.0,14,5,2.0,0,W
3512,80,2016,2017-05-21 15:00:00,h,5,2.73947,28,8,27,10.3529,8,11,1.0,0,W
3512,77,2016,2017-05-21 15:00:00,a,1,0.693994,7,3,0,12.8,15,1,1.0,0,L
3513,91,2016,2017-05-21 15:00:00,h,1,0.812723,10,4,3,13.6957,14,2,0.0,0,L
3513,82,2016,2017-05-21 15:00:00,a,7,3.89027,19,14,19,9.3182,5,3,0.0,0,W
3514,75,2016,2017-05-21 15:00:00,h,1,2.45308,20,4,11,8.56,11,9,4.0,0,D
3514,73,2016,2017-05-21 15:00:00,a,1,0.87072,10,4,3,8.8182,10,1,1.0,0,D
3515,87,2016,2017-05-21 15:00:00,h,3,2.16957,25,10,14,4.76,13,3,0.0,0,W
3515,93,2016,2017-05-21 15:00:00,a,0,0.899691,9,3,3,23.0556,8,3,1.0,0,L
3516,89,2016,2017-05-21 15:00:00,h,2,1.0386,9,2,3,9.8889,16,3,2.0,0,W
3516,78,2016,2017-05-21 15:00:00,a,0,0.3016,6,1,8,10.1379,10,6,0.0,0,L
3517,74,2016,2017-05-21 15:00:00,h,0,1.3554,15,6,12,5.4444,12,4,2.0,0,L
3517,85,2016,2017-05-21 15:00:00,a,1,0.983464,14,3,7,12.7727,10,10,4.0,0,W
3518,84,2016,2017-05-21 15:00:00,h,2,1.74555,12,2,5,9.0,8,7,1.0,0,W
3518,76,2016,2017-05-21 15:00:00,a,1,1.60674,16,5,5,25.0714,10,4,1.0,0,L
3519,90,2016,2017-05-21 15:00:00,h,0,0.826124,6,3,1,26.9286,12,4,1.0,0,L
3519,88,2016,2017-05-21 15:00:00,a,5,3.26614,15,9,15,7.16,10,5,0.0,0,W
3520,108,2016,2017-01-07 21:00:00,h,1,0.901728,6,2,1,9.8636,13,6,1.0,0,W
3520,100,2016,2017-01-07 21:00:00,a,0,0.516544,13,4,10,8.5313,17,2,3.0,0,L
3521,105,2016,2017-01-07 23:45:00,h,2,2.69988,23,9,14,4.7143,15,9,1.0,0,W
3521,102,2016,2017-01-07 23:45:00,a,1,0.884655,9,2,3,10.4146,16,3,0.0,1,L
3522,99,2016,2017-01-08 15:30:00,h,1,1.33028,12,3,5,12.56,19,3,3.0,0,L
3522,106,2016,2017-01-08 15:30:00,a,2,1.26519,9,4,4,4.3235,12,7,2.0,0,W
3523,114,2016,2017-02-01 22:45:00,h,1,0.430614,4,3,2,22.2667,10,1,4.0,0,L
3523,110,2016,2017-02-01 22:45:00,a,2,0.726305,22,4,10,4.44,15,14,3.0,0,W
3524,104,2016,2017-01-08 18:00:00,h,0,0.61014,7,2,3,10.5926,17,1,2.0,0,D
3524,113,2016,2017-01-08 18:00:00,a,0,2.06808,24,1,11,7.3,18,8,3.0,0,D
3525,96,2016,2017-01-08 18:00:00,h,1,2.08654,22,5,8,3.931,15,14,2.0,0,W
3525,115,2016,2017-01-08 18:00:00,a,0,0.484413,3,1,3,18.1053,11,0,2.0,0,L
3526,101,2016,2017-01-08 18:00:00,h,0,0.438633,10,4,0,5.4839,12,2,2.0,0,L
3526,95,2016,2017-01-08 18:00:00,a,1,1.21044,15,3,9,5.8,13,8,4.0,0,W
3527,109,2016,2017-01-08 18:00:00,h,1,0.758192,7,2,1,11.5833,21,4,1.0,0,L
3527,107,2016,2017-01-08 18:00:00,a,4,4.06123,18,7,13,19.3125,14,3,1.0,0,W
